#{"t_start": 1764362511.4571967, "env_id": "None"}
r,l,t
3.0,7,8.452278
-2.0,7,8.462124
31.0,7,8.471804
-2.0,7,8.481427
-22.0,7,8.491052
1.0,7,8.500682
41.0,7,8.510357
18.0,7,8.522204
26.0,7,8.532373
6.0,7,8.542432
-23.0,7,8.598468
6.0,7,8.608166
-20.0,7,8.617879
39.0,7,8.629598
-6.0,7,8.639196
-15.0,7,8.649075
4.0,7,8.658594
-1.0,7,8.668352
15.0,7,8.677765
14.0,7,8.687326
19.0,7,8.696819
-6.0,7,8.706564
4.0,7,8.716135
18.0,7,8.728099
2.0,7,8.737813
7.0,7,8.747314
17.0,7,8.756922
-16.0,7,8.767015
-2.0,7,8.77714
20.0,7,8.786939
26.0,7,8.796738
18.0,7,8.806279
-5.0,7,8.815912
24.0,7,8.827615
-4.0,7,8.837217
-7.0,7,8.846723
-7.0,7,8.857473
56.0,7,8.86809
-16.0,7,8.878636
-11.0,7,8.888284
20.0,7,8.897813
-24.0,7,8.907304
20.0,7,8.916827
14.0,7,8.928517
-5.0,7,8.938038
43.0,7,8.947511
-15.0,7,8.956972
-5.0,7,8.966491
-10.0,7,8.975937
1.0,7,8.98537
24.0,7,8.994889
32.0,7,9.004334
21.0,7,9.013754
15.0,7,9.023272
24.0,7,9.034976
-7.0,7,9.044482
39.0,7,9.054547
55.0,7,9.064506
21.0,7,9.074137
-16.0,7,9.083601
-4.0,7,9.09315
1.0,7,9.102625
3.0,7,9.112631
-1.0,7,9.122284
-2.0,7,9.133926
-3.0,7,9.143877
-5.0,7,9.153621
-3.0,7,9.163337
-1.0,7,9.173035
-16.0,7,9.182489
-2.0,7,9.191943
-5.0,7,9.201434
-5.0,7,9.210797
2.0,7,9.220317
2.0,7,9.229745
-6.0,7,9.241248
2.0,7,9.250641
-3.0,7,9.260806
14.0,7,9.270388
21.0,7,9.27989
-2.0,7,9.289296
4.0,7,9.298765
-12.0,7,9.308224
-16.0,7,9.317639
-3.0,7,9.327232
-18.0,7,9.338838
-19.0,7,9.348326
2.0,7,9.357755
-4.0,7,9.367224
23.0,7,9.376706
-17.0,7,9.386214
2.0,7,9.395632
39.0,7,9.405099
-16.0,7,9.414531
39.0,7,9.424
-4.0,7,9.433494
28.0,7,9.445119
35.0,7,9.454636
24.0,7,9.464097
-3.0,7,9.473574
11.0,7,9.483045
-7.0,7,9.492546
3.0,7,9.502016
-23.0,7,9.511447
0.0,7,9.520882
8.0,7,9.530304
20.0,7,9.541932
11.0,7,9.551469
-6.0,7,9.560925
5.0,7,9.570472
-2.0,7,9.580052
5.0,7,9.589581
-3.0,7,9.599062
23.0,7,9.608692
20.0,7,9.618944
-2.0,7,9.629369
41.0,7,9.639081
-7.0,7,9.650824
18.0,7,9.66029
6.0,7,9.669909
18.0,7,9.679491
2.0,7,9.688887
-5.0,7,9.698347
-24.0,7,9.707831
-25.0,7,9.717357
0.0,7,9.726895
21.0,7,9.736322
-13.0,7,9.748094
19.0,7,9.757592
15.0,7,9.76713
2.0,7,9.776609
1.0,7,9.786127
-25.0,7,9.79563
15.0,7,9.805107
2.0,7,9.814557
19.0,7,9.824119
18.0,7,9.83361
-2.0,7,9.843085
5.0,7,9.85557
64.0,7,9.865679
1.0,7,9.875686
23.0,7,9.885634
-20.0,7,9.895456
38.0,7,9.905256
22.0,7,9.914943
-10.0,7,9.924673
14.0,7,9.934931
4.0,7,9.944785
3.0,7,9.957226
5.0,7,9.96702
15.0,7,9.977002
1.0,7,9.986879
19.0,7,9.996552
-16.0,7,10.006198
-21.0,7,10.015903
18.0,7,10.025519
-5.0,7,10.035244
4.0,7,10.045796
-1.0,7,10.057665
-15.0,7,10.067352
18.0,7,10.077087
0.0,7,10.086702
-1.0,7,10.096436
1.0,7,10.106143
-24.0,7,10.115891
25.0,7,10.125619
-21.0,7,10.135284
-17.0,7,10.144992
-2.0,7,10.157159
-16.0,7,10.166888
-2.0,7,10.176987
3.0,7,10.186667
-17.0,7,10.196354
16.0,7,10.205973
5.0,7,10.215555
-11.0,7,10.225143
1.0,7,10.234756
16.0,7,10.244359
26.0,7,10.253923
3.0,7,10.265772
15.0,7,10.275442
-18.0,7,10.285079
1.0,7,10.294714
-3.0,7,10.304341
-20.0,7,10.313979
1.0,7,10.323599
-17.0,7,10.333304
-17.0,7,10.342931
22.0,7,10.352529
-17.0,7,10.364381
-14.0,7,10.374031
84.0,7,10.383587
25.0,7,10.393271
2.0,7,10.402882
60.0,7,10.412442
-4.0,7,10.422049
-4.0,7,10.431717
1.0,7,10.441356
17.0,7,10.450915
5.0,7,10.463648
-2.0,7,10.473817
-16.0,7,10.483444
12.0,7,10.493112
10.0,7,10.502669
