#{"t_start": 1764200170.7119212, "env_id": "None"}
r,l,t
41.0,7,4.18601
16.0,7,4.194585
24.0,7,4.202519
2.0,7,4.207449
-3.0,7,4.217326
-17.0,7,4.226862
-20.0,7,4.235968
-21.0,7,4.240889
-25.0,7,4.251583
-7.0,7,4.259991
-17.0,7,4.267807
-5.0,7,4.272724
1.0,7,4.2843
-3.0,7,4.292061
-25.0,7,4.3002
1.0,7,4.306856
-14.0,7,4.316585
15.0,7,4.326834
29.0,7,4.334092
-4.0,7,4.339424
-11.0,7,4.349984
-4.0,7,4.358134
-7.0,7,4.365451
3.0,7,4.371311
-3.0,7,4.38351
-21.0,7,4.391424
-16.0,7,4.39871
1.0,7,4.403658
-4.0,7,4.414332
-24.0,7,4.422608
-19.0,7,4.43159
-1.0,7,4.436951
-11.0,7,4.447112
23.0,7,4.455
26.0,7,4.462764
58.0,7,4.468325
-1.0,7,4.478585
-14.0,7,4.486109
-2.0,7,4.49307
-25.0,7,4.499882
2.0,7,4.511215
-25.0,7,4.519118
-16.0,7,4.528105
57.0,7,4.532712
-6.0,7,4.543081
-24.0,7,4.553099
18.0,7,4.561511
-2.0,7,4.568471
-13.0,7,4.58129
3.0,7,4.589769
17.0,7,4.597215
-25.0,7,4.60272
14.0,7,4.614237
-4.0,7,4.62236
0.0,7,4.666907
21.0,7,4.672398
-17.0,7,4.683753
-23.0,7,4.690793
2.0,7,4.697711
15.0,7,4.703216
-3.0,7,4.713544
24.0,7,4.72099
-4.0,7,4.728822
-17.0,7,4.736883
-25.0,7,4.748461
-25.0,7,4.756938
1.0,7,4.765351
-19.0,7,4.770393
7.0,7,4.781536
11.0,7,4.790946
-7.0,7,4.799869
-3.0,7,4.80479
-2.0,7,4.816035
37.0,7,4.824812
-3.0,7,4.835605
3.0,7,4.842005
23.0,7,4.853192
-7.0,7,4.862072
-25.0,7,4.871402
23.0,7,4.87742
1.0,7,4.888124
-5.0,7,4.896549
28.0,7,4.905055
-16.0,7,4.909586
59.0,7,4.920899
12.0,7,4.928857
50.0,7,4.940462
24.0,7,4.944963
-7.0,7,4.957188
1.0,7,4.965143
-24.0,7,4.972625
-23.0,7,4.978411
-5.0,7,4.990417
11.0,7,4.999047
16.0,7,5.007551
-2.0,7,5.013066
36.0,7,5.023065
43.0,7,5.031512
32.0,7,5.041313
20.0,7,5.047328
-15.0,7,5.05836
-18.0,7,5.067698
1.0,7,5.076188
-4.0,7,5.081893
40.0,7,5.09387
1.0,7,5.102782
-3.0,7,5.110698
14.0,7,5.116292
-23.0,7,5.126662
-18.0,7,5.135068
-6.0,7,5.146075
4.0,7,5.151735
-25.0,7,5.162862
2.0,7,5.171998
-20.0,7,5.182329
3.0,7,5.188595
-7.0,7,5.200806
6.0,7,5.209829
-20.0,7,5.219202
-2.0,7,5.22468
-16.0,7,5.235886
-1.0,7,5.246363
11.0,7,5.255659
20.0,7,5.261709
-2.0,7,5.272634
0.0,7,5.280048
17.0,7,5.288806
-25.0,7,5.296549
26.0,7,5.308936
19.0,7,5.316799
6.0,7,5.324978
1.0,7,5.331459
-13.0,7,5.342388
60.0,7,5.353907
-16.0,7,5.362412
-19.0,7,5.367439
44.0,7,5.378669
17.0,7,5.386077
-6.0,7,5.396201
19.0,7,5.402403
-25.0,7,5.41467
1.0,7,5.423037
-4.0,7,5.430497
-7.0,7,5.437659
13.0,7,5.452296
19.0,7,5.461544
-20.0,7,5.471277
9.0,7,5.477909
7.0,7,5.489544
-2.0,7,5.499412
21.0,7,5.507353
-12.0,7,5.512606
-25.0,7,5.524806
22.0,7,5.534656
50.0,7,5.543121
-11.0,7,5.547134
2.0,7,5.560922
4.0,7,5.569455
-23.0,7,5.577984
26.0,7,5.584201
3.0,7,5.596049
-23.0,7,5.604901
17.0,7,5.613413
11.0,7,5.619512
4.0,7,5.630885
-2.0,7,5.638789
12.0,7,5.647599
44.0,7,5.655602
-7.0,7,5.666825
19.0,7,5.675217
-3.0,7,5.683625
-1.0,7,5.689963
-17.0,7,5.701189
-18.0,7,5.709232
-7.0,7,5.718308
-21.0,7,5.72421
40.0,7,5.736046
-1.0,7,5.743006
-2.0,7,5.751333
7.0,7,5.758488
-18.0,7,5.770321
-6.0,7,5.779198
40.0,7,5.787143
-5.0,7,5.792337
-2.0,7,5.80461
4.0,7,5.812136
2.0,7,5.819646
-6.0,7,5.825608
24.0,7,5.836932
18.0,7,5.845734
-2.0,7,5.855166
-12.0,7,5.863123
-20.0,7,5.875456
41.0,7,5.883345
-15.0,7,5.892399
4.0,7,5.898897
26.0,7,5.910199
20.0,7,5.918802
-6.0,7,5.926778
-4.0,7,5.932768
22.0,7,5.944552
-14.0,7,5.952974
-2.0,7,5.964137
21.0,7,5.970776
20.0,7,5.981781
-14.0,7,5.989705
3.0,7,5.99872
-5.0,7,6.005191
25.0,7,6.016473
-4.0,7,6.024341
45.0,7,6.033128
-1.0,7,6.039948
7.0,7,6.051571
33.0,7,6.060405
-5.0,7,6.070244
-25.0,7,6.077079
-25.0,7,6.08903
-5.0,7,6.09728
-6.0,7,6.1061
-25.0,7,6.112427
-24.0,7,6.123529
1.0,7,6.131865
16.0,7,6.140232
3.0,7,6.1467
-7.0,7,6.157838
-25.0,7,6.169203
-25.0,7,6.177993
-4.0,7,6.184433
-14.0,7,6.199632
-6.0,7,6.209614
1.0,7,6.219262
-4.0,7,6.22567
12.0,7,6.237542
-6.0,7,6.245433
54.0,7,6.254935
6.0,7,6.262248
-7.0,7,6.276376
22.0,7,6.285028
36.0,7,6.293824
-18.0,7,6.300115
-2.0,7,6.312257
-23.0,7,6.320771
-20.0,7,6.330258
22.0,7,6.336766
-7.0,7,6.348596
6.0,7,6.356065
81.0,7,6.364928
18.0,7,6.372899
62.0,7,6.384694
-15.0,7,6.392636
-7.0,7,6.401481
