#{"t_start": 1764274186.327047, "env_id": "None"}
r,l,t
59.0,7,16.91777
-4.0,7,16.932127
-18.0,7,16.946378
40.0,7,16.965728
-4.0,7,16.980595
-7.0,7,16.999403
-4.0,7,17.016207
2.0,7,17.03099
1.0,7,17.049884
-24.0,7,17.064698
14.0,7,17.086931
20.0,7,17.101555
-23.0,7,17.118311
-25.0,7,17.137844
-3.0,7,17.152575
44.0,7,17.171836
-17.0,7,17.186501
14.0,7,17.201239
6.0,7,17.222215
40.0,7,17.236784
-4.0,7,17.255522
27.0,7,17.270153
-17.0,7,17.285182
-6.0,7,17.304043
5.0,7,17.320281
-24.0,7,17.338734
21.0,7,17.352886
-2.0,7,17.367043
-24.0,7,17.38551
-25.0,7,17.399768
-14.0,7,17.420263
-17.0,7,17.434553
-3.0,7,17.448845
2.0,7,17.467626
-3.0,7,17.482583
-5.0,7,17.501118
11.0,7,17.517308
38.0,7,17.531361
23.0,7,17.549833
2.0,7,17.563939
2.0,7,17.582321
-4.0,7,17.596382
-24.0,7,17.610466
17.0,7,17.631076
19.0,7,17.645251
28.0,7,17.663702
-1.0,7,17.677873
-1.0,7,17.691983
3.0,7,17.710365
-3.0,7,17.726414
24.0,7,17.744755
18.0,7,17.758812
37.0,7,17.772851
2.0,7,17.791217
11.0,7,17.805337
18.0,7,17.825606
6.0,7,17.839678
-25.0,7,17.85378
-23.0,7,17.872184
-19.0,7,17.886427
-25.0,7,17.904834
-23.0,7,17.918903
-4.0,7,17.934862
-22.0,7,17.953187
-25.0,7,17.967236
-24.0,7,17.985605
-3.0,7,17.999694
38.0,7,18.013753
-25.0,7,18.034049
-2.0,7,18.048101
11.0,7,18.066578
-7.0,7,18.080715
0.0,7,18.094883
-9.0,7,18.113667
-25.0,7,18.13014
16.0,7,18.148556
-1.0,7,18.162718
-24.0,7,18.177265
30.0,7,18.196206
20.0,7,18.210619
35.0,7,18.231345
4.0,7,18.245418
35.0,7,18.313364
38.0,7,18.333808
-19.0,7,18.347914
50.0,7,18.366492
2.0,7,18.380592
-2.0,7,18.394695
4.0,7,18.413075
7.0,7,18.427161
-7.0,7,18.447432
16.0,7,18.461525
-19.0,7,18.475592
18.0,7,18.494313
-20.0,7,18.508416
-5.0,7,18.526771
-7.0,7,18.542893
17.0,7,18.556976
19.0,7,18.575443
21.0,7,18.589525
21.0,7,18.607914
-13.0,7,18.622027
-6.0,7,18.638155
-2.0,7,18.656674
-20.0,7,18.670723
-24.0,7,18.68915
-6.0,7,18.703211
-1.0,7,18.717285
1.0,7,18.735785
19.0,7,18.752046
-2.0,7,18.770436
3.0,7,18.784784
-6.0,7,18.799016
-20.0,7,18.817451
-19.0,7,18.831459
25.0,7,18.851852
-6.0,7,18.865977
-1.0,7,18.880113
36.0,7,18.898563
26.0,7,18.912602
-2.0,7,18.931613
-24.0,7,18.948022
29.0,7,18.962462
-7.0,7,18.981431
-6.0,7,18.996004
7.0,7,19.014777
19.0,7,19.029116
-18.0,7,19.045346
22.0,7,19.064112
-7.0,7,19.078475
1.0,7,19.097187
18.0,7,19.111779
-4.0,7,19.126442
-19.0,7,19.147145
-1.0,7,19.161508
-6.0,7,19.180168
-7.0,7,19.194446
-7.0,7,19.208643
-1.0,7,19.227322
3.0,7,19.241658
17.0,7,19.262309
19.0,7,19.276624
-18.0,7,19.291094
40.0,7,19.309788
14.0,7,19.324107
41.0,7,19.342764
11.0,7,19.359125
-2.0,7,19.373471
-19.0,7,19.39219
39.0,7,19.406513
3.0,7,19.425113
3.0,7,19.439427
39.0,7,19.455724
-10.0,7,19.477751
-20.0,7,19.492176
-25.0,7,19.511095
-2.0,7,19.525398
-15.0,7,19.539711
2.0,7,19.560821
-23.0,7,19.575163
35.0,7,19.594506
14.0,7,19.608834
20.0,7,19.623147
12.0,7,19.641927
-7.0,7,19.658378
19.0,7,19.67827
-4.0,7,19.692684
20.0,7,19.706997
16.0,7,19.725668
-25.0,7,19.739982
-7.0,7,19.760677
17.0,7,19.775052
-20.0,7,19.789415
17.0,7,19.808044
